date,host,algo,numproc,msgsize,hostTime,hostMem,simTime
2015-02-25,idfreeze-2,basic_linear,46,40932,0.51,181800k,0.019922
2015-02-25,idfreeze-2,bruck,46,40932,0.51,181800k,0.019922
2015-02-25,idfreeze-2,rdb,46,40932,3.72,3524040k,1.425391
2015-02-25,idfreeze-2,ring,46,40932,0.43,98376k,0.032006
2015-02-25,idfreeze-2,ring_light_barrier,46,40932,0.45,98376k,0.034869
2015-02-25,idfreeze-2,ring_mpi_barrier,46,40932,0.51,98376k,0.042562
2015-02-25,idfreeze-2,ring_one_barrier,46,40932,0.48,98376k,0.046430
2015-02-25,idfreeze-2,mvapich2_scatter_dest,46,40932,0.45,103920k,0.022943
2015-02-25,idfreeze-2,mvapich2,46,40932,0.45,103920k,0.022943
2015-02-25,idfreeze-2,ompi,46,40932,0.43,98376k,0.032006
2015-02-25,idfreeze-2,mpich,46,40932,0.43,98376k,0.032006
2015-02-25,idfreeze-2,impi,46,40932,0.55,104040k,0.023969
2015-02-25,idfreeze-2,basic_linear,173,694541,22.72,20352040k,1.274715
2015-02-25,idfreeze-2,bruck,173,694541,21.44,20352040k,1.274715
2015-02-25,idfreeze-2,ring,173,694541,17.88,20313496k,1.353926
2015-02-25,idfreeze-2,ring_light_barrier,173,694541,18.21,20313496k,1.365050
2015-02-25,idfreeze-2,ring_mpi_barrier,173,694541,19.46,20313496k,1.410921
2015-02-25,idfreeze-2,ring_one_barrier,173,694541,17.99,20313496k,1.354251
2015-02-25,idfreeze-2,mvapich2_scatter_dest,173,694541,18.96,20314024k,1.294633
2015-02-25,idfreeze-2,mvapich2,173,694541,18.84,20314024k,1.294633
2015-02-25,idfreeze-2,ompi,173,694541,17.91,20313496k,1.353925
2015-02-25,idfreeze-2,mpich,173,694541,18.01,20313496k,1.353926
2015-02-25,idfreeze-2,impi,173,694541,19.38,20314288k,1.296032
2015-02-25,idfreeze-2,3dmesh,5,317287,0.11,35612k,0.014113
2015-02-25,idfreeze-2,basic_linear,5,317287,0.10,25928k,0.014113
2015-02-25,idfreeze-2,bruck,5,317287,0.10,25928k,0.014113
2015-02-25,idfreeze-2,rdb,5,317287,0.13,53912k,0.138247
2015-02-25,idfreeze-2,ring,5,317287,0.09,21440k,0.015839
2015-02-25,idfreeze-2,ring_light_barrier,5,317287,0.09,21968k,0.016035
2015-02-25,idfreeze-2,ring_mpi_barrier,5,317287,0.09,21440k,0.016490
2015-02-25,idfreeze-2,ring_one_barrier,5,317287,0.09,21440k,0.015970
2015-02-25,idfreeze-2,mvapich2_scatter_dest,5,317287,0.10,25928k,0.014688
2015-02-25,idfreeze-2,mvapich2,5,317287,0.10,25928k,0.014688
2015-02-25,idfreeze-2,ompi,5,317287,0.09,21440k,0.015839
2015-02-25,idfreeze-2,mpich,5,317287,0.09,21440k,0.015839
2015-02-25,idfreeze-2,impi,5,317287,0.10,26048k,0.015210
2015-02-25,idfreeze-2,basic_linear,601,85731,213.28,60962564k,10.021140
2015-02-25,idfreeze-2,bruck,601,85731,206.28,60961952k,10.021140
2015-02-25,idfreeze-2,ring,601,85731,187.39,30311024k,10.215850
2015-02-25,idfreeze-2,ring_light_barrier,601,85731,279.59,30311148k,10.278529
2015-02-25,idfreeze-2,ring_mpi_barrier,601,85731,127.13,30311436k,10.450055
2015-02-25,idfreeze-2,ring_one_barrier,601,85731,195.31,30311252k,10.236596
2015-02-25,idfreeze-2,mvapich2_scatter_dest,601,85731,185.68,30465588k,10.077213
2015-02-25,idfreeze-2,mvapich2,601,85731,189.55,30465324k,10.077210
2015-02-25,idfreeze-2,ompi,601,85731,190.07,30311148k,10.212221
2015-02-25,idfreeze-2,mpich,601,85731,190.69,30311148k,10.214605
2015-02-25,idfreeze-2,impi,601,85731,156.54,30470048k,10.086890
2015-02-25,idfreeze-2,basic_linear,127,105056,4.46,3330484k,0.141771
2015-02-25,idfreeze-2,bruck,127,105056,4.22,3330220k,0.141771
2015-02-25,idfreeze-2,rdb,127,105056,253.80,172939924k,18.049828
2015-02-25,idfreeze-2,ring,127,105056,3.24,1681276k,0.213702
2015-02-25,idfreeze-2,ring_light_barrier,127,105056,3.37,1681540k,0.221834
2015-02-25,idfreeze-2,ring_mpi_barrier,127,105056,4.31,1681416k,0.248567
2015-02-25,idfreeze-2,ring_one_barrier,127,105056,3.89,1681352k,0.214027
2015-02-25,idfreeze-2,mvapich2_scatter_dest,127,105056,3.25,1720612k,0.159610
2015-02-25,idfreeze-2,mvapich2,127,105056,3.14,1720876k,0.159610
2015-02-25,idfreeze-2,ompi,127,105056,3.17,1681012k,0.213702
2015-02-25,idfreeze-2,mpich,127,105056,3.21,1681012k,0.213702
2015-02-25,idfreeze-2,impi,127,105056,3.39,1721144k,0.160870
2015-02-25,idfreeze-2,basic_linear,939,105189,1670.86,182343452k,25.256273
2015-02-25,idfreeze-2,bruck,939,105189,1883.09,182342348k,25.256273
2015-02-25,idfreeze-2,ring,939,105189,822.38,90695008k,25.538153
2015-02-25,idfreeze-2,ring_light_barrier,939,105189,1266.83,90695272k,25.562974
2015-02-25,idfreeze-2,ring_mpi_barrier,939,105189,356.11,90695160k,25.903631
2015-02-25,idfreeze-2,ring_one_barrier,939,105189,849.25,90695008k,25.534491
2015-02-25,idfreeze-2,mvapich2_scatter_dest,939,105189,654.02,90989688k,25.332809
2015-02-25,idfreeze-2,mvapich2,939,105189,643.48,90989728k,25.332809
2015-02-25,idfreeze-2,ompi,939,105189,822.32,90694744k,25.538113
2015-02-25,idfreeze-2,mpich,939,105189,822.80,90695008k,25.536189
2015-02-25,idfreeze-2,impi,939,105189,572.54,91000380k,25.336401
2015-02-25,idfreeze-2,2dmesh,98,664542,95.78,33447972k,11.108721
2015-02-25,idfreeze-2,basic_linear,98,664542,6.50,6257712k,0.688043
2015-02-25,idfreeze-2,bruck,98,664542,6.25,6257448k,0.688043
2015-02-25,idfreeze-2,ring,98,664542,5.94,6245040k,0.732512
2015-02-25,idfreeze-2,ring_light_barrier,98,664542,5.99,6245040k,0.738757
2015-02-25,idfreeze-2,ring_mpi_barrier,98,664542,6.48,6245040k,0.760858
2015-02-25,idfreeze-2,ring_one_barrier,98,664542,5.80,6245040k,0.732837
2015-02-25,idfreeze-2,mvapich2_scatter_dest,98,664542,6.21,6245304k,0.699160
2015-02-25,idfreeze-2,mvapich2,98,664542,6.08,6245304k,0.699160
2015-02-25,idfreeze-2,ompi,98,664542,5.99,6245040k,0.732512
2015-02-25,idfreeze-2,mpich,98,664542,5.74,6245040k,0.732512
2015-02-25,idfreeze-2,impi,98,664542,6.06,6245688k,0.700415
2015-02-25,idfreeze-2,basic_linear,53,802514,2.40,2216776k,0.445591
2015-02-25,idfreeze-2,bruck,53,802514,2.23,2216776k,0.445591
2015-02-25,idfreeze-2,ring,53,802514,2.26,2213608k,0.469215
2015-02-25,idfreeze-2,ring_light_barrier,53,802514,2.28,2213608k,0.472533
2015-02-25,idfreeze-2,ring_mpi_barrier,53,802514,2.33,2213608k,0.482815
2015-02-25,idfreeze-2,ring_one_barrier,53,802514,2.14,2213608k,0.469476
2015-02-25,idfreeze-2,mvapich2_scatter_dest,53,802514,2.34,2213608k,0.451613
2015-02-25,idfreeze-2,mvapich2,53,802514,2.33,2213608k,0.451613
2015-02-25,idfreeze-2,ompi,53,802514,2.26,2213608k,0.469215
2015-02-25,idfreeze-2,mpich,53,802514,2.20,2213608k,0.469215
2015-02-25,idfreeze-2,impi,53,802514,2.37,2213608k,0.452664
2015-02-25,idfreeze-2,basic_linear,415,262925,171.73,88591844k,14.163853
2015-02-25,idfreeze-2,bruck,415,262925,191.49,88591596k,14.163853
2015-02-25,idfreeze-2,ring,415,262925,98.70,44345524k,14.275303
2015-02-25,idfreeze-2,ring_light_barrier,415,262925,104.17,44346052k,14.331744
2015-02-25,idfreeze-2,ring_mpi_barrier,415,262925,99.80,44346344k,14.415176
2015-02-25,idfreeze-2,ring_one_barrier,415,262925,110.17,44345524k,14.275301
2015-02-25,idfreeze-2,mvapich2_scatter_dest,415,262925,106.55,44667340k,14.211274
2015-02-25,idfreeze-2,mvapich2,415,262925,106.68,44667604k,14.211274
2015-02-25,idfreeze-2,ompi,415,262925,98.49,44345524k,14.275303
2015-02-25,idfreeze-2,mpich,415,262925,98.77,44345524k,14.275303
2015-02-25,idfreeze-2,impi,415,262925,106.70,44669844k,14.213679
2015-02-25,idfreeze-2,2dmesh,104,1141359,179.47,62928512k,18.807505
2015-02-25,idfreeze-2,basic_linear,104,1141359,11.49,12082132k,1.254437
2015-02-25,idfreeze-2,bruck,104,1141359,11.30,12081868k,1.254437
2015-02-25,idfreeze-2,ring,104,1141359,10.62,12068140k,1.301685
2015-02-25,idfreeze-2,ring_light_barrier,104,1141359,10.79,12068140k,1.308321
2015-02-25,idfreeze-2,ring_mpi_barrier,104,1141359,11.75,12068140k,1.332383
2015-02-25,idfreeze-2,ring_one_barrier,104,1141359,10.74,12068140k,1.302010
2015-02-25,idfreeze-2,mvapich2_scatter_dest,104,1141359,11.31,12068404k,1.266017
2015-02-25,idfreeze-2,mvapich2,104,1141359,11.30,12068404k,1.266017
2015-02-25,idfreeze-2,ompi,104,1141359,10.48,12068140k,1.301685
2015-02-25,idfreeze-2,mpich,104,1141359,10.47,12068140k,1.301685
2015-02-25,idfreeze-2,impi,104,1141359,11.36,12068404k,1.267273
2015-02-25,idfreeze-2,2dmesh,200,406737,380.42,107309256k,19.924319
2015-02-25,idfreeze-2,3dmesh,200,406737,520.07,256848080k,24.782806
2015-02-25,idfreeze-2,basic_linear,200,406737,20.20,15954380k,0.863831
2015-02-25,idfreeze-2,bruck,200,406737,19.62,15954776k,0.863831
2015-02-25,idfreeze-2,ring,200,406737,14.62,15902568k,0.955548
2015-02-25,idfreeze-2,ring_light_barrier,200,406737,15.26,15902568k,0.968429
2015-02-25,idfreeze-2,ring_mpi_barrier,200,406737,16.37,15902832k,1.021187
2015-02-25,idfreeze-2,ring_one_barrier,200,406737,14.90,15902568k,0.955873
2015-02-25,idfreeze-2,mvapich2_scatter_dest,200,406737,15.68,15903360k,0.886528
2015-02-25,idfreeze-2,mvapich2,200,406737,15.62,15903360k,0.886528
2015-02-25,idfreeze-2,ompi,200,406737,14.70,15902568k,0.955548
2015-02-25,idfreeze-2,mpich,200,406737,14.73,15902568k,0.955548
2015-02-25,idfreeze-2,impi,200,406737,15.66,15904008k,0.887933
2015-02-25,idfreeze-2,basic_linear,122,932202,13.46,13581820k,1.203626
2015-02-25,idfreeze-2,bruck,122,932202,13.11,13581820k,1.203626
2015-02-25,idfreeze-2,ring,122,932202,12.00,13562812k,1.259212
2015-02-25,idfreeze-2,ring_light_barrier,122,932202,12.12,13562812k,1.267019
2015-02-25,idfreeze-2,ring_mpi_barrier,122,932202,13.20,13562812k,1.297077
2015-02-25,idfreeze-2,ring_one_barrier,122,932202,12.16,13562812k,1.259537
2015-02-25,idfreeze-2,mvapich2_scatter_dest,122,932202,12.74,13563340k,1.217522
2015-02-25,idfreeze-2,mvapich2,122,932202,12.67,13563340k,1.217522
2015-02-25,idfreeze-2,ompi,122,932202,12.09,13562812k,1.259212
2015-02-25,idfreeze-2,mpich,122,932202,12.05,13562812k,1.259212
2015-02-25,idfreeze-2,impi,122,932202,12.62,13563340k,1.218781
2015-02-25,idfreeze-2,basic_linear,161,635207,17.90,16126344k,1.084550
2015-02-25,idfreeze-2,bruck,161,635207,17.20,16126344k,1.084550
2015-02-25,idfreeze-2,ring,161,635207,14.47,16092816k,1.158202
2015-02-25,idfreeze-2,ring_light_barrier,161,635207,14.87,16092816k,1.168546
2015-02-25,idfreeze-2,ring_mpi_barrier,161,635207,15.96,16092816k,1.211023
2015-02-25,idfreeze-2,ring_one_barrier,161,635207,14.36,16092816k,1.158527
2015-02-25,idfreeze-2,mvapich2_scatter_dest,161,635207,15.23,16093344k,1.103079
2015-02-25,idfreeze-2,mvapich2,161,635207,15.45,16093344k,1.103079
2015-02-25,idfreeze-2,ompi,161,635207,14.49,16092816k,1.158202
2015-02-25,idfreeze-2,mpich,161,635207,14.64,16092816k,1.158202
2015-02-25,idfreeze-2,impi,161,635207,15.51,16093608k,1.104476
2015-02-25,idfreeze-2,basic_linear,470,123791,119.51,53676736k,8.975654
2015-02-25,idfreeze-2,bruck,470,123791,125.90,53676724k,8.975654
2015-02-25,idfreeze-2,ring,470,123791,95.42,26779300k,9.108232
2015-02-25,idfreeze-2,ring_light_barrier,470,123791,97.83,26779460k,9.176633
2015-02-25,idfreeze-2,ring_mpi_barrier,470,123791,72.94,26779860k,9.276996
2015-02-25,idfreeze-2,ring_one_barrier,470,123791,114.82,26779460k,9.108599
2015-02-25,idfreeze-2,mvapich2_scatter_dest,470,123791,118.37,26952644k,9.016529
2015-02-25,idfreeze-2,mvapich2,470,123791,118.03,26952644k,9.016529
2015-02-25,idfreeze-2,ompi,470,123791,95.15,26779460k,9.108232
2015-02-25,idfreeze-2,mpich,470,123791,94.72,26779460k,9.108232
2015-02-25,idfreeze-2,impi,470,123791,118.40,26955504k,9.018676
2015-02-25,idfreeze-2,basic_linear,298,213281,49.07,37065028k,3.035447
2015-02-25,idfreeze-2,bruck,298,213281,54.98,37065068k,3.035447
2015-02-25,idfreeze-2,ring,298,213281,32.24,18574488k,3.119064
2015-02-25,idfreeze-2,ring_light_barrier,298,213281,34.70,18574884k,3.191037
2015-02-25,idfreeze-2,ring_mpi_barrier,298,213281,38.59,18574888k,3.186087
2015-02-25,idfreeze-2,ring_one_barrier,298,213281,31.97,18574620k,3.120832
2015-02-25,idfreeze-2,mvapich2_scatter_dest,298,213281,33.40,18762060k,3.074515
2015-02-25,idfreeze-2,mvapich2,298,213281,33.61,18762060k,3.074515
2015-02-25,idfreeze-2,ompi,298,213281,31.88,18574620k,3.119058
2015-02-25,idfreeze-2,mpich,298,213281,31.75,18574620k,3.119058
2015-02-25,idfreeze-2,impi,298,213281,33.35,18763316k,3.078118
2015-02-25,idfreeze-2,basic_linear,278,187588,38.45,28380832k,1.398786
2015-02-25,idfreeze-2,bruck,278,187588,36.82,28380888k,1.398786
2015-02-25,idfreeze-2,ring,278,187588,25.04,14223572k,1.438602
2015-02-25,idfreeze-2,ring_light_barrier,278,187588,27.06,14223972k,1.545736
2015-02-25,idfreeze-2,ring_mpi_barrier,278,187588,28.21,14224556k,1.578136
2015-02-25,idfreeze-2,ring_one_barrier,278,187588,24.89,14223708k,1.460786
2015-02-25,idfreeze-2,mvapich2_scatter_dest,278,187588,26.91,14377884k,1.434784
2015-02-25,idfreeze-2,mvapich2,278,187588,26.65,14377884k,1.434784
2015-02-25,idfreeze-2,ompi,278,187588,25.35,14223708k,1.441259
2015-02-25,idfreeze-2,mpich,278,187588,25.13,14223708k,1.447190
2015-02-25,idfreeze-2,impi,278,187588,26.78,14379068k,1.436354
2015-02-25,idfreeze-2,basic_linear,861,85962,1146.55,125484964k,18.226319
2015-02-25,idfreeze-2,bruck,861,85962,1026.44,125483764k,18.226319
2015-02-25,idfreeze-2,ring,861,85962,554.43,62326956k,18.487029
2015-02-25,idfreeze-2,ring_light_barrier,861,85962,863.04,62326956k,18.474002
2015-02-25,idfreeze-2,ring_mpi_barrier,861,85962,259.34,62327032k,18.840774
2015-02-25,idfreeze-2,ring_one_barrier,861,85962,611.20,62326996k,18.486222
2015-02-25,idfreeze-2,mvapich2_scatter_dest,861,85962,479.66,62548508k,18.246428
2015-02-25,idfreeze-2,mvapich2,861,85962,481.72,62548452k,18.246428
2015-02-25,idfreeze-2,ompi,861,85962,557.03,62326956k,18.490489
2015-02-25,idfreeze-2,mpich,861,85962,552.06,62326956k,18.486926
2015-02-25,idfreeze-2,impi,861,85962,447.63,62557596k,18.262749
2015-02-25,idfreeze-2,basic_linear,173,385788,14.38,11328512k,0.708256
2015-02-25,idfreeze-2,bruck,173,385788,13.66,11328512k,0.708256
2015-02-25,idfreeze-2,ring,173,385788,10.63,11289704k,0.787466
2015-02-25,idfreeze-2,ring_light_barrier,173,385788,11.03,11289704k,0.798591
2015-02-25,idfreeze-2,ring_mpi_barrier,173,385788,11.78,11289704k,0.844191
2015-02-25,idfreeze-2,ring_one_barrier,173,385788,10.61,11289704k,0.787792
2015-02-25,idfreeze-2,mvapich2_scatter_dest,173,385788,11.14,11290232k,0.728174
2015-02-25,idfreeze-2,mvapich2,173,385788,11.32,11290232k,0.728174
2015-02-25,idfreeze-2,ompi,173,385788,10.69,11289704k,0.787466
2015-02-25,idfreeze-2,mpich,173,385788,10.66,11289704k,0.787466
2015-02-25,idfreeze-2,impi,173,385788,11.33,11290496k,0.729573
2015-02-25,idfreeze-2,basic_linear,211,476256,25.80,20778476k,1.067277
2015-02-25,idfreeze-2,bruck,211,476256,24.39,20778476k,1.067277
2015-02-25,idfreeze-2,ring,211,476256,18.45,20720660k,1.164090
2015-02-25,idfreeze-2,ring_light_barrier,211,476256,19.39,20720660k,1.177686
2015-02-25,idfreeze-2,ring_mpi_barrier,211,476256,20.52,20720660k,1.233167
2015-02-25,idfreeze-2,ring_one_barrier,211,476256,18.53,20720660k,1.164415
2015-02-25,idfreeze-2,mvapich2_scatter_dest,211,476256,19.75,20721452k,1.091364
2015-02-25,idfreeze-2,mvapich2,211,476256,19.86,20721452k,1.091364
2015-02-25,idfreeze-2,ompi,211,476256,19.23,20720660k,1.164090
2015-02-25,idfreeze-2,mpich,211,476256,18.82,20720660k,1.164090
2015-02-25,idfreeze-2,impi,211,476256,19.78,20721980k,1.092771
2015-02-25,idfreeze-2,basic_linear,137,315600,11.81,11564460k,0.458406
2015-02-25,idfreeze-2,bruck,137,315600,11.71,11564196k,0.458406
2015-02-25,idfreeze-2,ring,137,315600,8.69,5840148k,0.536092
2015-02-25,idfreeze-2,ring_light_barrier,137,315600,8.85,5840676k,0.544874
2015-02-25,idfreeze-2,ring_mpi_barrier,137,315600,10.87,5841040k,0.574035
2015-02-25,idfreeze-2,ring_one_barrier,137,315600,11.09,5840260k,0.536417
2015-02-25,idfreeze-2,mvapich2_scatter_dest,137,315600,8.80,5967924k,0.477971
2015-02-25,idfreeze-2,mvapich2,137,315600,8.62,5967924k,0.477971
2015-02-25,idfreeze-2,ompi,137,315600,8.50,5840148k,0.536092
2015-02-25,idfreeze-2,mpich,137,315600,8.53,5840148k,0.536092
2015-02-25,idfreeze-2,impi,137,315600,8.74,5967516k,0.479364
2015-02-25,idfreeze-2,2dmesh,344,122544,710.11,177494584k,22.251742
2015-02-25,idfreeze-2,basic_linear,344,122544,55.45,28458876k,3.654105
2015-02-25,idfreeze-2,bruck,344,122544,44.66,28458848k,3.654105
2015-02-25,idfreeze-2,ring,344,122544,36.69,14218348k,3.755192
2015-02-25,idfreeze-2,ring_light_barrier,344,122544,39.26,14218768k,3.804324
2015-02-25,idfreeze-2,ring_mpi_barrier,344,122544,38.77,14218768k,3.828762
2015-02-25,idfreeze-2,ring_one_barrier,344,122544,37.93,14218504k,3.753693
2015-02-25,idfreeze-2,mvapich2_scatter_dest,344,122544,38.12,14343640k,3.688165
2015-02-25,idfreeze-2,mvapich2,344,122544,38.29,14343640k,3.688165
2015-02-25,idfreeze-2,ompi,344,122544,36.50,14218768k,3.755192
2015-02-25,idfreeze-2,mpich,344,122544,36.22,14218504k,3.755199
2015-02-25,idfreeze-2,impi,344,122544,37.49,14345076k,3.690704
2015-02-25,idfreeze-2,basic_linear,86,931602,6.62,6750744k,0.845116
2015-02-25,idfreeze-2,bruck,86,931602,6.53,6750744k,0.845116
2015-02-25,idfreeze-2,ring,86,931602,6.27,6741240k,0.884026
2015-02-25,idfreeze-2,ring_light_barrier,86,931602,6.34,6741240k,0.889491
2015-02-25,idfreeze-2,ring_mpi_barrier,86,931602,6.85,6741240k,0.906961
2015-02-25,idfreeze-2,ring_one_barrier,86,931602,7.21,6741240k,0.884352
2015-02-25,idfreeze-2,mvapich2_scatter_dest,86,931602,6.60,6741504k,0.854844
2015-02-25,idfreeze-2,mvapich2,86,931602,6.52,6741504k,0.854844
2015-02-25,idfreeze-2,ompi,86,931602,6.18,6741240k,0.884026
2015-02-25,idfreeze-2,mpich,86,931602,6.61,6741240k,0.884026
2015-02-25,idfreeze-2,impi,86,931602,6.65,6741504k,0.856096
2015-02-25,idfreeze-2,basic_linear,67,58925,1.03,530204k,0.041758
2015-02-25,idfreeze-2,bruck,67,58925,1.00,530468k,0.041758
2015-02-25,idfreeze-2,rdb,67,58925,15.65,16872068k,5.263980
2015-02-25,idfreeze-2,ring,67,58925,0.83,274124k,0.059609
2015-02-25,idfreeze-2,ring_light_barrier,67,58925,0.86,274124k,0.063838
2015-02-25,idfreeze-2,ring_mpi_barrier,67,58925,1.06,274388k,0.075688
2015-02-25,idfreeze-2,ring_one_barrier,67,58925,0.99,274344k,0.121460
2015-02-25,idfreeze-2,mvapich2_scatter_dest,67,58925,0.84,286004k,0.046152
2015-02-25,idfreeze-2,mvapich2,67,58925,0.84,286004k,0.046152
2015-02-25,idfreeze-2,ompi,67,58925,0.82,274124k,0.059609
2015-02-25,idfreeze-2,mpich,67,58925,0.82,274124k,0.059609
2015-02-25,idfreeze-2,impi,67,58925,1.04,286124k,0.047336
2015-02-25,idfreeze-2,basic_linear,59,1545272,4.95,5269192k,0.956472
2015-02-25,idfreeze-2,bruck,59,1545272,4.91,5269192k,0.956472
2015-02-25,idfreeze-2,ring,59,1545272,4.77,5264968k,0.982875
2015-02-25,idfreeze-2,ring_light_barrier,59,1545272,4.84,5264968k,0.986583
2015-02-25,idfreeze-2,ring_mpi_barrier,59,1545272,4.99,5264968k,0.998036
2015-02-25,idfreeze-2,ring_one_barrier,59,1545272,4.79,5264968k,0.983136
2015-02-25,idfreeze-2,mvapich2_scatter_dest,59,1545272,5.07,5265232k,0.962957
2015-02-25,idfreeze-2,mvapich2,59,1545272,4.77,5265232k,0.962957
2015-02-25,idfreeze-2,ompi,59,1545272,4.70,5264968k,0.982875
2015-02-25,idfreeze-2,mpich,59,1545272,4.85,5264968k,0.982875
2015-02-25,idfreeze-2,impi,59,1545272,4.94,5265232k,0.964009
2015-02-25,idfreeze-2,2dmesh,46,1388830,63.32,21286952k,17.639209
2015-02-25,idfreeze-2,basic_linear,46,1388830,2.76,2884360k,0.667102
2015-02-25,idfreeze-2,bruck,46,1388830,2.75,2884624k,0.667102
2015-02-25,idfreeze-2,ring,46,1388830,2.73,2881984k,0.687484
2015-02-25,idfreeze-2,ring_light_barrier,46,1388830,2.75,2881984k,0.690346
2015-02-25,idfreeze-2,ring_mpi_barrier,46,1388830,2.75,2881984k,0.699261
2015-02-25,idfreeze-2,ring_one_barrier,46,1388830,2.74,2881984k,0.687744
2015-02-25,idfreeze-2,mvapich2_scatter_dest,46,1388830,2.77,2881984k,0.672197
2015-02-25,idfreeze-2,mvapich2,46,1388830,2.86,2881984k,0.672197
2015-02-25,idfreeze-2,ompi,46,1388830,2.75,2881984k,0.687484
2015-02-25,idfreeze-2,mpich,46,1388830,2.63,2881984k,0.687483
2015-02-25,idfreeze-2,impi,46,1388830,2.92,2881984k,0.673247
2015-02-25,idfreeze-2,basic_linear,439,182614,133.36,68943172k,11.322498
2015-02-25,idfreeze-2,bruck,439,182614,148.82,68942944k,11.322498
2015-02-25,idfreeze-2,ring,439,182614,94.03,34465272k,11.442773
2015-02-25,idfreeze-2,ring_light_barrier,439,182614,97.64,34465536k,11.502078
2015-02-25,idfreeze-2,ring_mpi_barrier,439,182614,84.43,34465832k,11.578576
2015-02-25,idfreeze-2,ring_one_barrier,439,182614,109.14,34465320k,11.442840
2015-02-25,idfreeze-2,mvapich2_scatter_dest,439,182614,109.28,34702608k,11.365849
2015-02-25,idfreeze-2,mvapich2,439,182614,109.02,34702608k,11.365849
2015-02-25,idfreeze-2,ompi,439,182614,93.73,34465272k,11.442773
2015-02-25,idfreeze-2,mpich,439,182614,93.11,34465272k,11.442773
2015-02-25,idfreeze-2,impi,439,182614,109.84,34705108k,11.368022
2015-02-25,idfreeze-2,basic_linear,383,290612,176.34,83369868k,12.504668
2015-02-25,idfreeze-2,bruck,383,290612,150.83,83369696k,12.504668
2015-02-25,idfreeze-2,ring,383,290612,89.63,41755384k,12.605517
2015-02-25,idfreeze-2,ring_light_barrier,383,290612,90.01,41756704k,12.652693
2015-02-25,idfreeze-2,ring_mpi_barrier,383,290612,81.49,41756148k,12.728209
2015-02-25,idfreeze-2,ring_one_barrier,383,290612,92.45,41755384k,12.605571
2015-02-25,idfreeze-2,mvapich2_scatter_dest,383,290612,89.00,42083536k,12.551871
2015-02-25,idfreeze-2,mvapich2,383,290612,89.56,42083800k,12.551871
2015-02-25,idfreeze-2,ompi,383,290612,89.04,41755384k,12.605517
2015-02-25,idfreeze-2,mpich,383,290612,89.21,41755384k,12.605517
2015-02-25,idfreeze-2,impi,383,290612,88.94,42085800k,12.554751
2015-02-25,idfreeze-2,basic_linear,129,515414,9.41,8410908k,0.704175
2015-02-25,idfreeze-2,bruck,129,515414,8.99,8410908k,0.704175
2015-02-25,idfreeze-2,ring,129,515414,7.99,8389260k,0.763004
2015-02-25,idfreeze-2,ring_light_barrier,129,515414,7.99,8389260k,0.771266
2015-02-25,idfreeze-2,ring_mpi_barrier,129,515414,8.80,8389524k,0.803462
2015-02-25,idfreeze-2,ring_one_barrier,129,515414,7.74,8389260k,0.763330
2015-02-25,idfreeze-2,mvapich2_scatter_dest,129,515414,8.31,8389788k,0.718998
2015-02-25,idfreeze-2,mvapich2,129,515414,8.37,8389788k,0.718998
2015-02-25,idfreeze-2,ompi,129,515414,7.74,8389260k,0.763004
2015-02-25,idfreeze-2,mpich,129,515414,7.91,8389260k,0.763004
2015-02-25,idfreeze-2,impi,129,515414,8.30,8390172k,0.720389
2015-02-25,idfreeze-2,basic_linear,37,604372,1.01,821384k,0.232542
2015-02-25,idfreeze-2,bruck,37,604372,0.96,821384k,0.232542
2015-02-25,idfreeze-2,rdb,37,604372,27.01,27767600k,15.708926
2015-02-25,idfreeze-2,ring,37,604372,0.94,819800k,0.248755
2015-02-25,idfreeze-2,ring_light_barrier,37,604372,0.96,819800k,0.251032
2015-02-25,idfreeze-2,ring_mpi_barrier,37,604372,1.04,819800k,0.258190
2015-02-25,idfreeze-2,ring_one_barrier,37,604372,0.97,819800k,0.249015
2015-02-25,idfreeze-2,mvapich2_scatter_dest,37,604372,1.01,819800k,0.236711
2015-02-25,idfreeze-2,mvapich2,37,604372,0.93,820064k,0.236711
2015-02-25,idfreeze-2,ompi,37,604372,0.94,819800k,0.248755
2015-02-25,idfreeze-2,mpich,37,604372,0.96,819800k,0.248755
2015-02-25,idfreeze-2,impi,37,604372,1.01,820184k,0.237759
2015-02-25,idfreeze-2,2dmesh,143,73038,18.27,7776484k,1.666877
2015-02-25,idfreeze-2,basic_linear,143,73038,4.58,2946500k,0.111204
2015-02-25,idfreeze-2,bruck,143,73038,4.36,2946500k,0.111204
2015-02-25,idfreeze-2,rdb,143,73038,265.26,192756164k,30.022392
2015-02-25,idfreeze-2,ring,143,73038,3.20,1482092k,0.192342
2015-02-25,idfreeze-2,ring_light_barrier,143,73038,3.42,1482356k,0.201515
2015-02-25,idfreeze-2,ring_mpi_barrier,143,73038,4.36,1482272k,0.232121
2015-02-25,idfreeze-2,ring_one_barrier,143,73038,3.71,1482216k,0.192667
2015-02-25,idfreeze-2,mvapich2_scatter_dest,143,73038,3.16,1513244k,0.131344
2015-02-25,idfreeze-2,mvapich2,143,73038,3.24,1513244k,0.131344
2015-02-25,idfreeze-2,ompi,143,73038,3.16,1482092k,0.192342
2015-02-25,idfreeze-2,mpich,143,73038,3.16,1482092k,0.192342
2015-02-25,idfreeze-2,impi,143,73038,3.18,1513364k,0.132738
2015-02-25,idfreeze-2,2dmesh,52,2005591,74.83,26186828k,16.486981
